Record_ID,Latitude,Longitude,Reef_Zone,Depth_m,Structural_Rugosity,Live_Coral_Cover_Pct,Macroalgae_Cover_Pct,Scientific_Attribution
1816,18.33918,-87.86593,Lagoon,2.37,2.49,24.49,37.08,Resultado obtenido mediante prototipo computacional del gemelo digital
1817,18.36014,-87.89353,Lagoon,2.7,2.51,23.75,47.93,Resultado obtenido mediante prototipo computacional del gemelo digital
1818,18.34692,-87.89197,Lagoon,2.55,2.47,24.05,35.08,Resultado obtenido mediante prototipo computacional del gemelo digital
1819,18.346,-87.8741,Lagoon,2.29,2.46,22.81,39.83,Resultado obtenido mediante prototipo computacional del gemelo digital
1820,18.35043,-87.89347,Lagoon,2.33,2.46,23.84,33.54,Resultado obtenido mediante prototipo computacional del gemelo digital
1821,18.35817,-87.88029,Lagoon,2.55,2.46,22.66,55.27,Resultado obtenido mediante prototipo computacional del gemelo digital
1822,18.36438,-87.88746,Lagoon,2.45,2.49,24.55,31.89,Resultado obtenido mediante prototipo computacional del gemelo digital
1823,18.34276,-87.86949,Lagoon,2.99,2.48,23.29,54.32,Resultado obtenido mediante prototipo computacional del gemelo digital
1824,18.33987,-87.8754,Lagoon,2.27,2.53,25.43,38.41,Resultado obtenido mediante prototipo computacional del gemelo digital
1825,18.35072,-87.89186,Lagoon,2.71,2.52,25.26,37.81,Resultado obtenido mediante prototipo computacional del gemelo digital
1826,18.36376,-87.888,Lagoon,2.27,2.45,22.75,35.74,Resultado obtenido mediante prototipo computacional del gemelo digital
1827,18.35337,-87.88605,Lagoon,2.81,2.47,24.67,51.54,Resultado obtenido mediante prototipo computacional del gemelo digital
1828,18.34232,-87.8949,Lagoon,2.88,2.5,23.43,47.18,Resultado obtenido mediante prototipo computacional del gemelo digital
1829,18.35465,-87.88607,Lagoon,2.41,2.46,21.4,45.96,Resultado obtenido mediante prototipo computacional del gemelo digital
1830,18.34917,-87.88107,Lagoon,2.78,2.45,24.14,50.88,Resultado obtenido mediante prototipo computacional del gemelo digital
1831,18.36476,-87.89375,Lagoon,2.51,2.51,26.05,44.01,Resultado obtenido mediante prototipo computacional del gemelo digital
1832,18.34599,-87.88748,Lagoon,2.81,2.45,22.11,46.27,Resultado obtenido mediante prototipo computacional del gemelo digital
1833,18.35066,-87.88765,Lagoon,2.04,2.47,23.64,49.66,Resultado obtenido mediante prototipo computacional del gemelo digital
1834,18.35875,-87.89116,Lagoon,2.41,2.52,24.35,52.03,Resultado obtenido mediante prototipo computacional del gemelo digital
1835,18.34202,-87.86764,Lagoon,2.02,2.5,24.92,42.33,Resultado obtenido mediante prototipo computacional del gemelo digital
1836,18.36059,-87.88355,Lagoon,2.79,2.53,27.4,45.98,Resultado obtenido mediante prototipo computacional del gemelo digital
1837,18.33608,-87.88064,Lagoon,2.56,2.5,24.13,55.73,Resultado obtenido mediante prototipo computacional del gemelo digital
1838,18.35864,-87.87414,Lagoon,2.03,2.51,25.4,41.77,Resultado obtenido mediante prototipo computacional del gemelo digital
1839,18.36376,-87.89439,Lagoon,2.04,2.51,24.42,49.66,Resultado obtenido mediante prototipo computacional del gemelo digital
1840,18.35462,-87.86773,Lagoon,2.27,2.53,25.16,52.89,Resultado obtenido mediante prototipo computacional del gemelo digital
1841,18.35573,-87.88522,Lagoon,2.45,2.51,24.66,35.5,Resultado obtenido mediante prototipo computacional del gemelo digital
1842,18.35723,-87.86701,Lagoon,2.78,2.52,25.11,40.22,Resultado obtenido mediante prototipo computacional del gemelo digital
1843,18.33832,-87.87847,Lagoon,2.37,2.45,21.93,53.1,Resultado obtenido mediante prototipo computacional del gemelo digital
1844,18.34441,-87.88571,Lagoon,2.52,2.5,24.89,53.35,Resultado obtenido mediante prototipo computacional del gemelo digital
1845,18.34358,-87.88111,Lagoon,2.71,2.53,24.57,42.27,Resultado obtenido mediante prototipo computacional del gemelo digital
1846,18.34623,-87.88486,Lagoon,2.59,2.52,25.0,39.23,Resultado obtenido mediante prototipo computacional del gemelo digital
1847,18.34724,-87.87036,Lagoon,2.97,2.49,24.09,36.59,Resultado obtenido mediante prototipo computacional del gemelo digital
1848,18.3644,-87.88005,Lagoon,2.61,2.53,24.73,38.96,Resultado obtenido mediante prototipo computacional del gemelo digital
1849,18.35229,-87.8681,Lagoon,2.03,2.5,25.49,32.46,Resultado obtenido mediante prototipo computacional del gemelo digital
1850,18.35437,-87.88942,Lagoon,2.55,2.52,25.66,32.68,Resultado obtenido mediante prototipo computacional del gemelo digital
1851,18.36124,-87.88595,Lagoon,2.75,2.53,23.82,38.43,Resultado obtenido mediante prototipo computacional del gemelo digital
1852,18.35519,-87.87682,Lagoon,2.45,2.53,24.61,34.59,Resultado obtenido mediante prototipo computacional del gemelo digital
1853,18.3409,-87.89113,Lagoon,2.53,2.48,24.72,39.15,Resultado obtenido mediante prototipo computacional del gemelo digital
1854,18.35191,-87.88376,Lagoon,2.21,2.52,24.22,31.03,Resultado obtenido mediante prototipo computacional del gemelo digital
1855,18.34257,-87.88933,Lagoon,2.02,2.53,23.24,52.58,Resultado obtenido mediante prototipo computacional del gemelo digital
1856,18.35814,-87.88463,Lagoon,2.09,2.48,23.02,38.57,Resultado obtenido mediante prototipo computacional del gemelo digital
1857,18.34461,-87.86538,Lagoon,2.64,2.53,25.1,46.01,Resultado obtenido mediante prototipo computacional del gemelo digital
1858,18.33821,-87.88865,Lagoon,2.64,2.45,24.43,49.42,Resultado obtenido mediante prototipo computacional del gemelo digital
1859,18.34609,-87.89238,Lagoon,2.74,2.47,23.46,55.56,Resultado obtenido mediante prototipo computacional del gemelo digital
1860,18.34319,-87.88514,Lagoon,2.35,2.48,23.18,32.58,Resultado obtenido mediante prototipo computacional del gemelo digital
1861,18.339,-87.89465,Lagoon,3.0,2.53,25.63,52.45,Resultado obtenido mediante prototipo computacional del gemelo digital
1862,18.35856,-87.87475,Lagoon,2.97,2.45,23.69,51.35,Resultado obtenido mediante prototipo computacional del gemelo digital
1863,18.3457,-87.89367,Lagoon,2.35,2.44,24.58,30.63,Resultado obtenido mediante prototipo computacional del gemelo digital
1864,18.3637,-87.89139,Lagoon,2.11,2.48,24.75,43.05,Resultado obtenido mediante prototipo computacional del gemelo digital
1865,18.3403,-87.87569,Lagoon,2.44,2.44,22.72,53.83,Resultado obtenido mediante prototipo computacional del gemelo digital
1866,18.35971,-87.8928,Lagoon,2.7,2.48,26.43,34.16,Resultado obtenido mediante prototipo computacional del gemelo digital
1867,18.34755,-87.89397,Lagoon,2.34,2.48,24.5,31.97,Resultado obtenido mediante prototipo computacional del gemelo digital
1868,18.35926,-87.88847,Lagoon,2.47,2.51,27.9,33.19,Resultado obtenido mediante prototipo computacional del gemelo digital
1869,18.3577,-87.87694,Lagoon,2.31,2.46,24.34,52.43,Resultado obtenido mediante prototipo computacional del gemelo digital
1870,18.36344,-87.88245,Lagoon,2.68,2.49,22.66,33.78,Resultado obtenido mediante prototipo computacional del gemelo digital
1871,18.34646,-87.89013,Lagoon,2.14,2.5,24.22,32.49,Resultado obtenido mediante prototipo computacional del gemelo digital
1872,18.33677,-87.87998,Lagoon,2.02,2.46,24.51,42.91,Resultado obtenido mediante prototipo computacional del gemelo digital
1873,18.34493,-87.87668,Lagoon,2.54,2.46,23.97,37.73,Resultado obtenido mediante prototipo computacional del gemelo digital
1874,18.33918,-87.88742,Lagoon,2.12,2.48,22.13,38.31,Resultado obtenido mediante prototipo computacional del gemelo digital
1875,18.35732,-87.86545,Lagoon,2.19,2.51,23.44,34.12,Resultado obtenido mediante prototipo computacional del gemelo digital
1876,18.34762,-87.87953,Lagoon,2.42,2.5,25.09,47.67,Resultado obtenido mediante prototipo computacional del gemelo digital
1877,18.35955,-87.88959,Lagoon,2.54,2.49,25.15,39.29,Resultado obtenido mediante prototipo computacional del gemelo digital
1878,18.35369,-87.88397,Lagoon,2.8,2.53,22.83,45.41,Resultado obtenido mediante prototipo computacional del gemelo digital
1879,18.35101,-87.89423,Lagoon,2.96,2.53,24.81,39.38,Resultado obtenido mediante prototipo computacional del gemelo digital
1880,18.36097,-87.87312,Lagoon,2.15,2.48,22.71,54.42,Resultado obtenido mediante prototipo computacional del gemelo digital
1881,18.34862,-87.86701,Lagoon,2.98,2.5,23.52,31.95,Resultado obtenido mediante prototipo computacional del gemelo digital
1882,18.35285,-87.8707,Lagoon,2.14,2.52,23.8,35.52,Resultado obtenido mediante prototipo computacional del gemelo digital
1883,18.34791,-87.89356,Lagoon,2.71,2.53,25.63,30.76,Resultado obtenido mediante prototipo computacional del gemelo digital
1884,18.35442,-87.88085,Lagoon,2.22,2.53,25.86,51.29,Resultado obtenido mediante prototipo computacional del gemelo digital
1885,18.35796,-87.89081,Lagoon,2.46,2.51,25.83,29.38,Resultado obtenido mediante prototipo computacional del gemelo digital
1886,18.36151,-87.87974,Lagoon,2.61,2.53,23.01,38.69,Resultado obtenido mediante prototipo computacional del gemelo digital
1887,18.35842,-87.87169,Lagoon,2.96,2.5,22.54,50.68,Resultado obtenido mediante prototipo computacional del gemelo digital
1888,18.34558,-87.88913,Lagoon,2.34,2.53,25.4,37.09,Resultado obtenido mediante prototipo computacional del gemelo digital
1889,18.34571,-87.87353,Lagoon,2.9,2.53,23.5,40.4,Resultado obtenido mediante prototipo computacional del gemelo digital
1890,18.33744,-87.88018,Lagoon,2.37,2.53,25.75,35.53,Resultado obtenido mediante prototipo computacional del gemelo digital
1891,18.34214,-87.87892,Lagoon,2.66,2.48,22.84,39.06,Resultado obtenido mediante prototipo computacional del gemelo digital
1892,18.35524,-87.87788,Lagoon,2.94,2.42,23.32,48.58,Resultado obtenido mediante prototipo computacional del gemelo digital
1893,18.36294,-87.86895,Lagoon,2.63,2.47,24.56,47.88,Resultado obtenido mediante prototipo computacional del gemelo digital
1894,18.34412,-87.87186,Lagoon,2.29,2.5,23.42,53.37,Resultado obtenido mediante prototipo computacional del gemelo digital
1895,18.35001,-87.89206,Lagoon,2.82,2.48,24.22,39.71,Resultado obtenido mediante prototipo computacional del gemelo digital
1896,18.35282,-87.86769,Lagoon,2.81,2.53,23.16,52.09,Resultado obtenido mediante prototipo computacional del gemelo digital
1897,18.34658,-87.89219,Lagoon,2.34,2.48,23.7,49.13,Resultado obtenido mediante prototipo computacional del gemelo digital
1898,18.33908,-87.89353,Lagoon,2.84,2.47,23.81,38.54,Resultado obtenido mediante prototipo computacional del gemelo digital
1899,18.35668,-87.88955,Lagoon,2.09,2.51,24.29,33.27,Resultado obtenido mediante prototipo computacional del gemelo digital
1900,18.35881,-87.86801,Lagoon,2.63,2.48,25.55,49.94,Resultado obtenido mediante prototipo computacional del gemelo digital
1901,18.35824,-87.87111,Lagoon,2.76,2.53,27.03,34.02,Resultado obtenido mediante prototipo computacional del gemelo digital
1902,18.33954,-87.88662,Lagoon,2.85,2.52,24.5,41.41,Resultado obtenido mediante prototipo computacional del gemelo digital
1903,18.34996,-87.87984,Lagoon,2.47,2.51,23.29,48.36,Resultado obtenido mediante prototipo computacional del gemelo digital
1904,18.33602,-87.86578,Lagoon,2.66,2.48,23.6,32.45,Resultado obtenido mediante prototipo computacional del gemelo digital
1905,18.35994,-87.87979,Lagoon,2.03,2.48,23.97,34.13,Resultado obtenido mediante prototipo computacional del gemelo digital
1906,18.36038,-87.89334,Lagoon,2.17,2.49,25.59,29.74,Resultado obtenido mediante prototipo computacional del gemelo digital
1907,18.33915,-87.88738,Lagoon,2.15,2.52,23.68,38.59,Resultado obtenido mediante prototipo computacional del gemelo digital
1908,18.33963,-87.87252,Lagoon,2.57,2.53,25.3,46.17,Resultado obtenido mediante prototipo computacional del gemelo digital
1909,18.33533,-87.87494,Lagoon,2.33,2.5,25.06,43.55,Resultado obtenido mediante prototipo computacional del gemelo digital
1910,18.34167,-87.88943,Lagoon,2.27,2.52,26.38,46.09,Resultado obtenido mediante prototipo computacional del gemelo digital
1911,18.35574,-87.87604,Lagoon,2.69,2.48,24.64,31.27,Resultado obtenido mediante prototipo computacional del gemelo digital
1912,18.36443,-87.86566,Lagoon,2.59,2.49,25.89,31.53,Resultado obtenido mediante prototipo computacional del gemelo digital
1913,18.34401,-87.8683,Lagoon,2.58,2.53,24.03,52.65,Resultado obtenido mediante prototipo computacional del gemelo digital
1914,18.36208,-87.86977,Lagoon,2.76,2.53,26.2,46.94,Resultado obtenido mediante prototipo computacional del gemelo digital
1915,18.36028,-87.87723,Lagoon,2.1,2.45,24.52,41.72,Resultado obtenido mediante prototipo computacional del gemelo digital
1916,18.34267,-87.86571,Lagoon,2.65,2.53,24.63,51.18,Resultado obtenido mediante prototipo computacional del gemelo digital
1917,18.33877,-87.87888,Lagoon,2.33,2.5,25.28,41.44,Resultado obtenido mediante prototipo computacional del gemelo digital
1918,18.35957,-87.87515,Lagoon,2.1,2.52,24.51,39.63,Resultado obtenido mediante prototipo computacional del gemelo digital
1919,18.3511,-87.88627,Lagoon,2.92,2.5,24.57,48.87,Resultado obtenido mediante prototipo computacional del gemelo digital
1920,18.33531,-87.86877,Lagoon,2.56,2.47,24.33,31.78,Resultado obtenido mediante prototipo computacional del gemelo digital
1921,18.33898,-87.86796,Lagoon,2.71,2.45,23.12,45.66,Resultado obtenido mediante prototipo computacional del gemelo digital
1922,18.35407,-87.86681,Lagoon,2.93,2.45,21.59,36.47,Resultado obtenido mediante prototipo computacional del gemelo digital
1923,18.35037,-87.87424,Lagoon,2.75,2.53,25.59,42.42,Resultado obtenido mediante prototipo computacional del gemelo digital
1924,18.36053,-87.88795,Lagoon,2.29,2.0,13.24,49.66,Resultado obtenido mediante prototipo computacional del gemelo digital
1925,18.36462,-87.87725,Lagoon,2.38,2.06,16.7,50.16,Resultado obtenido mediante prototipo computacional del gemelo digital
1926,18.34674,-87.88037,Lagoon,2.19,2.06,16.5,55.43,Resultado obtenido mediante prototipo computacional del gemelo digital
1927,18.36087,-87.88044,Lagoon,2.45,2.04,15.85,58.56,Resultado obtenido mediante prototipo computacional del gemelo digital
1928,18.34337,-87.88051,Lagoon,2.5,2.04,16.94,38.72,Resultado obtenido mediante prototipo computacional del gemelo digital
1929,18.33957,-87.86672,Lagoon,2.21,2.06,16.9,39.52,Resultado obtenido mediante prototipo computacional del gemelo digital
1930,18.34665,-87.86908,Lagoon,2.78,2.03,17.38,49.99,Resultado obtenido mediante prototipo computacional del gemelo digital
1931,18.33989,-87.88437,Lagoon,2.47,2.27,19.22,53.67,Resultado obtenido mediante prototipo computacional del gemelo digital
1932,18.35579,-87.86889,Lagoon,2.57,2.53,23.46,41.07,Resultado obtenido mediante prototipo computacional del gemelo digital
1933,18.36239,-87.88773,Lagoon,2.17,2.45,22.66,34.15,Resultado obtenido mediante prototipo computacional del gemelo digital
1934,18.35405,-87.8845,Lagoon,2.01,2.48,24.08,52.25,Resultado obtenido mediante prototipo computacional del gemelo digital
1935,18.36137,-87.87121,Lagoon,2.69,2.49,24.5,37.06,Resultado obtenido mediante prototipo computacional del gemelo digital
1936,18.34638,-87.88761,Lagoon,3.0,2.48,22.94,36.48,Resultado obtenido mediante prototipo computacional del gemelo digital
1937,18.33646,-87.88617,Lagoon,2.64,2.44,23.31,36.99,Resultado obtenido mediante prototipo computacional del gemelo digital
1938,18.34807,-87.87623,Lagoon,2.38,2.53,25.57,46.14,Resultado obtenido mediante prototipo computacional del gemelo digital
1939,18.35491,-87.88897,Lagoon,2.45,2.49,24.16,35.69,Resultado obtenido mediante prototipo computacional del gemelo digital
1940,18.35313,-87.89109,Lagoon,2.78,2.5,25.38,47.64,Resultado obtenido mediante prototipo computacional del gemelo digital
1941,18.33657,-87.88007,Lagoon,2.51,2.52,22.53,38.58,Resultado obtenido mediante prototipo computacional del gemelo digital
1942,18.3454,-87.88063,Lagoon,2.35,2.53,25.63,49.25,Resultado obtenido mediante prototipo computacional del gemelo digital
1943,18.35368,-87.88437,Lagoon,2.04,2.43,23.59,32.53,Resultado obtenido mediante prototipo computacional del gemelo digital
1944,18.35133,-87.88159,Lagoon,2.37,2.43,23.33,35.98,Resultado obtenido mediante prototipo computacional del gemelo digital
1945,18.35574,-87.89406,Lagoon,2.41,2.53,24.51,55.26,Resultado obtenido mediante prototipo computacional del gemelo digital
1946,18.35585,-87.88603,Lagoon,2.66,2.53,26.31,53.32,Resultado obtenido mediante prototipo computacional del gemelo digital
1947,18.35944,-87.8895,Lagoon,2.41,2.53,25.1,38.74,Resultado obtenido mediante prototipo computacional del gemelo digital
1948,18.36433,-87.87573,Lagoon,2.45,2.46,22.73,55.67,Resultado obtenido mediante prototipo computacional del gemelo digital
1949,18.35764,-87.87239,Lagoon,2.62,2.5,24.88,40.77,Resultado obtenido mediante prototipo computacional del gemelo digital
1950,18.34092,-87.87117,Lagoon,2.95,2.53,22.68,55.09,Resultado obtenido mediante prototipo computacional del gemelo digital
1951,18.34925,-87.89152,Lagoon,2.9,2.51,24.46,55.2,Resultado obtenido mediante prototipo computacional del gemelo digital
1952,18.33826,-87.86828,Lagoon,2.81,2.48,24.38,53.69,Resultado obtenido mediante prototipo computacional del gemelo digital
1953,18.34185,-87.88389,Lagoon,2.21,2.51,24.28,49.91,Resultado obtenido mediante prototipo computacional del gemelo digital
1954,18.35371,-87.86973,Lagoon,2.83,2.53,23.0,41.67,Resultado obtenido mediante prototipo computacional del gemelo digital
1955,18.34257,-87.87216,Lagoon,2.5,2.5,26.02,39.12,Resultado obtenido mediante prototipo computacional del gemelo digital
1956,18.3507,-87.87664,Lagoon,2.0,2.52,25.53,46.95,Resultado obtenido mediante prototipo computacional del gemelo digital
