Record_ID,Date,Station_Name,Depth_m,pH_total,Aragonite_Saturation_Omega,Shannon_Diversity_H,Bleaching_Severity_Pct,Scientific_Attribution
1909,2023-03-28,Mesoamerican_Lagoon_04,2.33,8.062,3.44,2.23,13.56,Resultado obtenido mediante prototipo computacional del gemelo digital
1910,2023-03-29,Mesoamerican_Lagoon_04,2.27,8.059,3.32,2.24,6.7,Resultado obtenido mediante prototipo computacional del gemelo digital
1911,2023-04-03,Mesoamerican_Lagoon_04,2.69,8.072,3.53,2.21,7.59,Resultado obtenido mediante prototipo computacional del gemelo digital
1912,2023-04-08,Mesoamerican_Lagoon_04,2.59,8.06,3.32,2.21,10.13,Resultado obtenido mediante prototipo computacional del gemelo digital
1913,2023-04-19,Mesoamerican_Lagoon_04,2.58,8.099,3.59,2.26,8.42,Resultado obtenido mediante prototipo computacional del gemelo digital
1914,2023-05-05,Mesoamerican_Lagoon_04,2.76,8.007,3.03,2.26,4.67,Resultado obtenido mediante prototipo computacional del gemelo digital
1915,2023-05-18,Mesoamerican_Lagoon_04,2.1,8.034,3.15,2.17,10.8,Resultado obtenido mediante prototipo computacional del gemelo digital
1916,2023-05-21,Mesoamerican_Lagoon_04,2.65,8.049,3.34,2.26,0.18,Resultado obtenido mediante prototipo computacional del gemelo digital
1917,2023-05-26,Mesoamerican_Lagoon_04,2.33,8.048,3.23,2.23,1.95,Resultado obtenido mediante prototipo computacional del gemelo digital
1918,2023-05-30,Mesoamerican_Lagoon_04,2.1,8.053,3.24,2.25,3.92,Resultado obtenido mediante prototipo computacional del gemelo digital
1919,2023-06-03,Mesoamerican_Lagoon_04,2.92,8.003,2.96,2.22,3.81,Resultado obtenido mediante prototipo computacional del gemelo digital
1920,2023-06-08,Mesoamerican_Lagoon_04,2.56,8.024,3.1,2.19,8.25,Resultado obtenido mediante prototipo computacional del gemelo digital
1921,2023-06-11,Mesoamerican_Lagoon_04,2.71,8.009,2.95,2.17,13.64,Resultado obtenido mediante prototipo computacional del gemelo digital
1922,2023-06-19,Mesoamerican_Lagoon_04,2.93,8.026,3.08,2.17,12.25,Resultado obtenido mediante prototipo computacional del gemelo digital
1923,2023-06-21,Mesoamerican_Lagoon_04,2.75,8.06,3.3,2.25,13.29,Resultado obtenido mediante prototipo computacional del gemelo digital
1924,2023-07-22,Mesoamerican_Lagoon_04,2.29,8.008,2.95,1.69,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
1925,2023-07-27,Mesoamerican_Lagoon_04,2.38,7.976,2.67,1.75,97.19,Resultado obtenido mediante prototipo computacional del gemelo digital
1926,2023-08-03,Mesoamerican_Lagoon_04,2.19,8.003,2.89,1.76,99.61,Resultado obtenido mediante prototipo computacional del gemelo digital
1927,2023-08-04,Mesoamerican_Lagoon_04,2.45,8.035,3.14,1.73,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
1928,2023-08-12,Mesoamerican_Lagoon_04,2.5,8.044,3.16,1.73,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
1929,2023-08-19,Mesoamerican_Lagoon_04,2.21,8.015,2.98,1.75,94.03,Resultado obtenido mediante prototipo computacional del gemelo digital
1930,2023-08-20,Mesoamerican_Lagoon_04,2.78,7.986,2.81,1.72,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
1931,2023-09-01,Mesoamerican_Lagoon_04,2.47,8.054,3.25,1.97,56.78,Resultado obtenido mediante prototipo computacional del gemelo digital
1932,2023-09-11,Mesoamerican_Lagoon_04,2.57,8.02,3.1,2.26,8.2,Resultado obtenido mediante prototipo computacional del gemelo digital
1933,2023-09-24,Mesoamerican_Lagoon_04,2.17,8.025,3.2,2.17,9.6,Resultado obtenido mediante prototipo computacional del gemelo digital
1934,2023-10-07,Mesoamerican_Lagoon_04,2.01,8.037,3.14,2.2,6.82,Resultado obtenido mediante prototipo computacional del gemelo digital
1935,2023-10-14,Mesoamerican_Lagoon_04,2.69,8.032,3.07,2.21,11.8,Resultado obtenido mediante prototipo computacional del gemelo digital
1936,2023-10-18,Mesoamerican_Lagoon_04,3.0,8.052,3.31,2.2,6.89,Resultado obtenido mediante prototipo computacional del gemelo digital
1937,2023-11-01,Mesoamerican_Lagoon_04,2.64,8.063,3.56,2.16,8.92,Resultado obtenido mediante prototipo computacional del gemelo digital
1938,2023-11-23,Mesoamerican_Lagoon_04,2.38,8.062,3.62,2.26,4.61,Resultado obtenido mediante prototipo computacional del gemelo digital
1939,2023-12-01,Mesoamerican_Lagoon_04,2.45,8.041,3.4,2.21,3.5,Resultado obtenido mediante prototipo computacional del gemelo digital
1940,2023-12-14,Mesoamerican_Lagoon_04,2.78,8.056,3.42,2.23,7.69,Resultado obtenido mediante prototipo computacional del gemelo digital
1941,2023-12-18,Mesoamerican_Lagoon_04,2.51,8.079,3.69,2.25,6.01,Resultado obtenido mediante prototipo computacional del gemelo digital
1942,2023-12-20,Mesoamerican_Lagoon_04,2.35,8.076,3.55,2.26,5.27,Resultado obtenido mediante prototipo computacional del gemelo digital
1943,2023-12-21,Mesoamerican_Lagoon_04,2.04,8.078,3.65,2.15,8.2,Resultado obtenido mediante prototipo computacional del gemelo digital
1944,2023-12-24,Mesoamerican_Lagoon_04,2.37,8.104,3.71,2.15,8.7,Resultado obtenido mediante prototipo computacional del gemelo digital
1945,2023-12-28,Mesoamerican_Lagoon_04,2.41,8.101,3.89,2.26,6.48,Resultado obtenido mediante prototipo computacional del gemelo digital
1946,2024-01-21,Mesoamerican_Lagoon_04,2.66,8.045,3.34,2.25,3.15,Resultado obtenido mediante prototipo computacional del gemelo digital
1947,2024-01-24,Mesoamerican_Lagoon_04,2.41,8.055,3.4,2.26,0.47,Resultado obtenido mediante prototipo computacional del gemelo digital
1948,2024-02-02,Mesoamerican_Lagoon_04,2.45,8.139,4.04,2.19,4.68,Resultado obtenido mediante prototipo computacional del gemelo digital
1949,2024-02-03,Mesoamerican_Lagoon_04,2.62,8.077,3.55,2.22,6.14,Resultado obtenido mediante prototipo computacional del gemelo digital
1950,2024-02-11,Mesoamerican_Lagoon_04,2.95,8.067,3.54,2.26,3.89,Resultado obtenido mediante prototipo computacional del gemelo digital
1951,2024-03-01,Mesoamerican_Lagoon_04,2.9,8.076,3.55,2.24,4.75,Resultado obtenido mediante prototipo computacional del gemelo digital
1952,2024-03-02,Mesoamerican_Lagoon_04,2.81,8.082,3.54,2.2,4.3,Resultado obtenido mediante prototipo computacional del gemelo digital
1953,2024-03-04,Mesoamerican_Lagoon_04,2.21,8.085,3.6,2.23,9.51,Resultado obtenido mediante prototipo computacional del gemelo digital
1954,2024-03-06,Mesoamerican_Lagoon_04,2.83,8.076,3.54,2.26,5.2,Resultado obtenido mediante prototipo computacional del gemelo digital
1955,2024-03-09,Mesoamerican_Lagoon_04,2.5,8.049,3.31,2.22,8.73,Resultado obtenido mediante prototipo computacional del gemelo digital
1956,2024-04-02,Mesoamerican_Lagoon_04,2.0,8.055,3.29,2.25,4.44,Resultado obtenido mediante prototipo computacional del gemelo digital
1957,2024-04-06,Mesoamerican_Lagoon_04,2.53,8.035,3.21,2.23,9.81,Resultado obtenido mediante prototipo computacional del gemelo digital
1958,2024-04-11,Mesoamerican_Lagoon_04,2.76,8.058,3.39,2.26,4.77,Resultado obtenido mediante prototipo computacional del gemelo digital
1959,2024-04-27,Mesoamerican_Lagoon_04,2.18,8.049,3.28,2.2,8.06,Resultado obtenido mediante prototipo computacional del gemelo digital
1960,2024-05-24,Mesoamerican_Lagoon_04,2.51,8.084,3.57,2.21,8.79,Resultado obtenido mediante prototipo computacional del gemelo digital
1961,2024-05-26,Mesoamerican_Lagoon_04,2.38,8.064,3.29,2.25,2.78,Resultado obtenido mediante prototipo computacional del gemelo digital
1962,2024-05-29,Mesoamerican_Lagoon_04,2.01,8.03,3.14,2.24,10.78,Resultado obtenido mediante prototipo computacional del gemelo digital
1963,2024-06-01,Mesoamerican_Lagoon_04,2.59,8.035,3.23,2.21,10.1,Resultado obtenido mediante prototipo computacional del gemelo digital
1964,2024-06-25,Mesoamerican_Lagoon_04,2.86,8.057,3.24,2.2,5.92,Resultado obtenido mediante prototipo computacional del gemelo digital
1965,2024-07-10,Mesoamerican_Lagoon_04,2.43,8.041,3.17,2.18,14.25,Resultado obtenido mediante prototipo computacional del gemelo digital
1966,2024-07-25,Mesoamerican_Lagoon_04,2.71,8.031,3.06,1.73,99.21,Resultado obtenido mediante prototipo computacional del gemelo digital
1967,2024-07-28,Mesoamerican_Lagoon_04,2.15,8.001,2.97,1.76,98.52,Resultado obtenido mediante prototipo computacional del gemelo digital
1968,2024-08-09,Mesoamerican_Lagoon_04,2.65,8.029,2.88,1.78,98.68,Resultado obtenido mediante prototipo computacional del gemelo digital
1969,2024-08-26,Mesoamerican_Lagoon_04,2.71,8.032,3.12,1.74,98.6,Resultado obtenido mediante prototipo computacional del gemelo digital
1970,2024-09-06,Mesoamerican_Lagoon_04,2.95,8.03,3.06,1.72,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
1971,2024-09-08,Mesoamerican_Lagoon_04,2.27,8.017,3.0,1.73,99.86,Resultado obtenido mediante prototipo computacional del gemelo digital
1972,2024-09-12,Mesoamerican_Lagoon_04,2.58,8.044,3.13,1.77,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
1973,2024-09-14,Mesoamerican_Lagoon_04,2.32,8.016,3.11,2.18,9.38,Resultado obtenido mediante prototipo computacional del gemelo digital
1974,2024-09-19,Mesoamerican_Lagoon_04,2.76,8.029,3.13,1.83,85.58,Resultado obtenido mediante prototipo computacional del gemelo digital
1975,2024-09-20,Mesoamerican_Lagoon_04,2.49,8.015,3.01,1.69,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
1976,2024-09-22,Mesoamerican_Lagoon_04,2.44,8.031,3.21,2.22,5.08,Resultado obtenido mediante prototipo computacional del gemelo digital
1977,2024-09-27,Mesoamerican_Lagoon_04,2.66,8.044,3.28,2.24,5.02,Resultado obtenido mediante prototipo computacional del gemelo digital
1978,2024-09-28,Mesoamerican_Lagoon_04,2.17,8.021,3.06,1.78,89.12,Resultado obtenido mediante prototipo computacional del gemelo digital
1979,2024-09-29,Mesoamerican_Lagoon_04,2.46,8.053,3.27,2.24,6.05,Resultado obtenido mediante prototipo computacional del gemelo digital
1980,2024-10-03,Mesoamerican_Lagoon_04,2.96,7.991,2.94,2.19,9.73,Resultado obtenido mediante prototipo computacional del gemelo digital
1981,2024-10-05,Mesoamerican_Lagoon_04,2.85,7.989,2.92,2.22,7.15,Resultado obtenido mediante prototipo computacional del gemelo digital
1982,2024-10-14,Mesoamerican_Lagoon_04,2.59,8.015,3.06,2.23,4.05,Resultado obtenido mediante prototipo computacional del gemelo digital
1983,2024-10-16,Mesoamerican_Lagoon_04,2.68,8.031,3.08,1.74,100.0,Resultado obtenido mediante prototipo computacional del gemelo digital
1984,2024-10-19,Mesoamerican_Lagoon_04,2.05,8.069,3.53,2.26,0.0,Resultado obtenido mediante prototipo computacional del gemelo digital
1985,2024-10-24,Mesoamerican_Lagoon_04,2.01,8.074,3.52,2.26,3.47,Resultado obtenido mediante prototipo computacional del gemelo digital
1986,2024-10-25,Mesoamerican_Lagoon_04,2.38,8.056,3.49,2.26,6.69,Resultado obtenido mediante prototipo computacional del gemelo digital
1987,2024-10-31,Mesoamerican_Lagoon_04,2.21,8.091,3.6,2.19,9.26,Resultado obtenido mediante prototipo computacional del gemelo digital
1988,2024-11-02,Mesoamerican_Lagoon_04,2.26,8.052,3.48,2.21,7.74,Resultado obtenido mediante prototipo computacional del gemelo digital
1989,2024-11-05,Mesoamerican_Lagoon_04,2.36,8.072,3.5,2.22,0.43,Resultado obtenido mediante prototipo computacional del gemelo digital
1990,2024-11-08,Mesoamerican_Lagoon_04,2.61,8.067,3.46,2.23,3.66,Resultado obtenido mediante prototipo computacional del gemelo digital
1991,2024-11-09,Mesoamerican_Lagoon_04,2.51,8.072,3.46,2.24,5.4,Resultado obtenido mediante prototipo computacional del gemelo digital
1992,2024-11-10,Mesoamerican_Lagoon_04,2.52,8.083,3.53,2.26,0.93,Resultado obtenido mediante prototipo computacional del gemelo digital
1993,2024-11-11,Mesoamerican_Lagoon_04,2.4,8.069,3.58,2.26,5.17,Resultado obtenido mediante prototipo computacional del gemelo digital
1994,2024-11-13,Mesoamerican_Lagoon_04,2.85,8.08,3.6,2.24,4.98,Resultado obtenido mediante prototipo computacional del gemelo digital
1995,2024-11-14,Mesoamerican_Lagoon_04,2.54,8.064,3.49,2.25,1.9,Resultado obtenido mediante prototipo computacional del gemelo digital
1996,2024-11-29,Mesoamerican_Lagoon_04,2.4,8.052,3.4,2.22,10.91,Resultado obtenido mediante prototipo computacional del gemelo digital
1997,2024-12-08,Mesoamerican_Lagoon_04,2.57,8.085,3.72,2.23,5.22,Resultado obtenido mediante prototipo computacional del gemelo digital
1998,2024-12-14,Mesoamerican_Lagoon_04,2.66,8.074,3.66,2.23,10.91,Resultado obtenido mediante prototipo computacional del gemelo digital
1999,2024-12-19,Mesoamerican_Lagoon_04,2.89,8.079,3.69,2.17,7.16,Resultado obtenido mediante prototipo computacional del gemelo digital
2000,2024-12-30,Mesoamerican_Lagoon_04,2.83,8.071,3.55,2.26,1.49,Resultado obtenido mediante prototipo computacional del gemelo digital
2001,2015-01-02,Belize_Barrier_05,15.2,8.095,3.87,2.53,12.08,Resultado obtenido mediante prototipo computacional del gemelo digital
2002,2015-01-18,Belize_Barrier_05,15.5,8.11,3.87,2.53,7.58,Resultado obtenido mediante prototipo computacional del gemelo digital
2003,2015-01-23,Belize_Barrier_05,15.34,8.087,3.7,2.48,14.05,Resultado obtenido mediante prototipo computacional del gemelo digital
2004,2015-01-30,Belize_Barrier_05,14.77,8.084,3.7,2.51,12.98,Resultado obtenido mediante prototipo computacional del gemelo digital
2005,2015-01-31,Belize_Barrier_05,14.6,8.097,3.74,2.55,8.82,Resultado obtenido mediante prototipo computacional del gemelo digital
2006,2015-02-01,Belize_Barrier_05,14.58,8.091,3.72,2.54,4.62,Resultado obtenido mediante prototipo computacional del gemelo digital
2007,2015-02-02,Belize_Barrier_05,14.68,8.117,3.92,2.53,10.36,Resultado obtenido mediante prototipo computacional del gemelo digital
2008,2015-02-03,Belize_Barrier_05,15.33,8.089,3.6,2.56,7.72,Resultado obtenido mediante prototipo computacional del gemelo digital
2009,2015-02-28,Belize_Barrier_05,14.57,8.08,3.58,2.57,6.94,Resultado obtenido mediante prototipo computacional del gemelo digital
2010,2015-03-08,Belize_Barrier_05,15.14,8.08,3.69,2.58,9.47,Resultado obtenido mediante prototipo computacional del gemelo digital
2011,2015-03-10,Belize_Barrier_05,15.3,8.101,3.74,2.54,10.93,Resultado obtenido mediante prototipo computacional del gemelo digital
2012,2015-03-15,Belize_Barrier_05,15.08,8.076,3.61,2.59,0.98,Resultado obtenido mediante prototipo computacional del gemelo digital
2013,2015-03-17,Belize_Barrier_05,14.78,8.069,3.48,2.59,5.81,Resultado obtenido mediante prototipo computacional del gemelo digital
2014,2015-03-20,Belize_Barrier_05,15.28,8.071,3.53,2.57,9.53,Resultado obtenido mediante prototipo computacional del gemelo digital
2015,2015-04-03,Belize_Barrier_05,15.08,8.028,3.19,2.52,5.92,Resultado obtenido mediante prototipo computacional del gemelo digital
2016,2015-04-08,Belize_Barrier_05,15.25,8.094,3.64,2.57,4.64,Resultado obtenido mediante prototipo computacional del gemelo digital
2017,2015-04-15,Belize_Barrier_05,15.25,8.086,3.49,2.56,1.36,Resultado obtenido mediante prototipo computacional del gemelo digital
2018,2015-04-16,Belize_Barrier_05,14.52,8.076,3.39,2.57,4.76,Resultado obtenido mediante prototipo computacional del gemelo digital
2019,2015-04-20,Belize_Barrier_05,15.06,8.071,3.38,2.58,13.31,Resultado obtenido mediante prototipo computacional del gemelo digital
2020,2015-04-22,Belize_Barrier_05,15.49,8.074,3.43,2.53,8.51,Resultado obtenido mediante prototipo computacional del gemelo digital
2021,2015-04-24,Belize_Barrier_05,14.73,8.034,3.17,2.49,16.06,Resultado obtenido mediante prototipo computacional del gemelo digital
2022,2015-05-05,Belize_Barrier_05,14.63,8.067,3.54,2.48,14.27,Resultado obtenido mediante prototipo computacional del gemelo digital
2023,2015-05-06,Belize_Barrier_05,15.0,8.058,3.23,2.54,7.31,Resultado obtenido mediante prototipo computacional del gemelo digital
2024,2015-05-17,Belize_Barrier_05,15.19,8.057,3.28,2.53,12.45,Resultado obtenido mediante prototipo computacional del gemelo digital
2025,2015-06-08,Belize_Barrier_05,15.19,8.054,3.27,2.47,14.83,Resultado obtenido mediante prototipo computacional del gemelo digital
2026,2015-06-24,Belize_Barrier_05,14.91,8.03,3.17,2.56,11.14,Resultado obtenido mediante prototipo computacional del gemelo digital
2027,2015-06-27,Belize_Barrier_05,15.47,8.045,3.31,2.52,14.08,Resultado obtenido mediante prototipo computacional del gemelo digital
2028,2015-07-09,Belize_Barrier_05,14.86,8.06,3.32,2.55,12.67,Resultado obtenido mediante prototipo computacional del gemelo digital
2029,2015-07-11,Belize_Barrier_05,15.04,8.045,3.21,2.48,20.26,Resultado obtenido mediante prototipo computacional del gemelo digital
2030,2015-07-16,Belize_Barrier_05,14.54,8.059,3.26,2.57,3.08,Resultado obtenido mediante prototipo computacional del gemelo digital
2031,2015-07-21,Belize_Barrier_05,15.11,8.048,3.21,2.55,7.4,Resultado obtenido mediante prototipo computacional del gemelo digital
2032,2015-07-24,Belize_Barrier_05,15.15,8.054,3.31,2.49,8.05,Resultado obtenido mediante prototipo computacional del gemelo digital
2033,2015-08-01,Belize_Barrier_05,15.29,8.043,3.22,2.55,8.83,Resultado obtenido mediante prototipo computacional del gemelo digital
2034,2015-08-11,Belize_Barrier_05,15.06,8.054,3.25,2.53,15.68,Resultado obtenido mediante prototipo computacional del gemelo digital
2035,2015-08-13,Belize_Barrier_05,15.23,8.07,3.44,2.52,6.35,Resultado obtenido mediante prototipo computacional del gemelo digital
2036,2015-08-14,Belize_Barrier_05,15.13,8.053,3.34,2.59,6.73,Resultado obtenido mediante prototipo computacional del gemelo digital
2037,2015-08-26,Belize_Barrier_05,14.98,8.11,3.77,2.57,7.72,Resultado obtenido mediante prototipo computacional del gemelo digital
2038,2015-09-12,Belize_Barrier_05,14.99,8.096,3.71,2.57,6.69,Resultado obtenido mediante prototipo computacional del gemelo digital
2039,2015-09-25,Belize_Barrier_05,14.87,8.066,3.54,2.51,14.72,Resultado obtenido mediante prototipo computacional del gemelo digital
2040,2015-10-01,Belize_Barrier_05,14.52,8.076,3.57,2.59,4.17,Resultado obtenido mediante prototipo computacional del gemelo digital
2041,2015-10-10,Belize_Barrier_05,15.39,8.102,3.78,2.55,6.59,Resultado obtenido mediante prototipo computacional del gemelo digital
2042,2015-10-12,Belize_Barrier_05,15.35,8.066,3.51,2.58,10.2,Resultado obtenido mediante prototipo computacional del gemelo digital
2043,2015-10-18,Belize_Barrier_05,14.8,8.095,3.7,2.58,0.18,Resultado obtenido mediante prototipo computacional del gemelo digital
2044,2015-10-25,Belize_Barrier_05,15.0,8.141,4.05,2.59,4.24,Resultado obtenido mediante prototipo computacional del gemelo digital
2045,2015-11-02,Belize_Barrier_05,14.72,8.096,3.69,2.59,6.31,Resultado obtenido mediante prototipo computacional del gemelo digital
2046,2015-11-07,Belize_Barrier_05,15.26,8.073,3.57,2.58,0.85,Resultado obtenido mediante prototipo computacional del gemelo digital
2047,2015-11-09,Belize_Barrier_05,15.36,8.133,4.1,2.59,4.5,Resultado obtenido mediante prototipo computacional del gemelo digital
2048,2015-11-19,Belize_Barrier_05,14.74,8.112,3.85,2.55,5.71,Resultado obtenido mediante prototipo computacional del gemelo digital
