Record_ID,Date,Latitude,Longitude,Turbidity_NTU,PAR_umol_m2_s,B2_Blue_Reflectance,B3_Green_Reflectance,B4_Red_Reflectance,B8_NIR_Reflectance,Kd_490_m_inv,Scientific_Attribution
1008,2015-02-27,18.29882,-87.86284,2.35,1347.3,0.0468,0.0681,0.0199,0.0028,0.141,Resultado obtenido mediante prototipo computacional del gemelo digital
1009,2015-03-01,18.3022,-87.84829,2.46,1337.9,0.0416,0.0603,0.0232,0.0031,0.146,Resultado obtenido mediante prototipo computacional del gemelo digital
1010,2015-03-02,18.29615,-87.83719,2.91,1346.4,0.0422,0.0574,0.0191,0.0032,0.166,Resultado obtenido mediante prototipo computacional del gemelo digital
1011,2015-03-03,18.32157,-87.85335,4.54,1206.4,0.0437,0.0557,0.0212,0.003,0.239,Resultado obtenido mediante prototipo computacional del gemelo digital
1012,2015-03-06,18.30504,-87.8402,2.16,1355.9,0.042,0.0543,0.0175,0.0022,0.132,Resultado obtenido mediante prototipo computacional del gemelo digital
1013,2015-03-07,18.29655,-87.85836,3.85,1277.6,0.0446,0.0666,0.0213,0.002,0.208,Resultado obtenido mediante prototipo computacional del gemelo digital
1014,2015-03-09,18.29728,-87.85894,1.51,1453.6,0.0431,0.0673,0.0238,0.004,0.103,Resultado obtenido mediante prototipo computacional del gemelo digital
1015,2015-03-19,18.30853,-87.8442,2.41,1390.0,0.0401,0.0597,0.0214,0.0022,0.143,Resultado obtenido mediante prototipo computacional del gemelo digital
1016,2015-03-24,18.32358,-87.86241,1.88,1509.1,0.0446,0.0576,0.0196,0.0038,0.12,Resultado obtenido mediante prototipo computacional del gemelo digital
1017,2015-04-12,18.3008,-87.83638,2.62,1546.8,0.0493,0.0654,0.0172,0.0038,0.153,Resultado obtenido mediante prototipo computacional del gemelo digital
1018,2015-04-25,18.31187,-87.8383,3.51,1698.1,0.0463,0.0652,0.0232,0.0037,0.193,Resultado obtenido mediante prototipo computacional del gemelo digital
1019,2015-04-26,18.31247,-87.83754,2.32,1755.0,0.0414,0.0635,0.0198,0.0025,0.139,Resultado obtenido mediante prototipo computacional del gemelo digital
1020,2015-04-27,18.30937,-87.83661,0.47,1806.4,0.0473,0.0589,0.0221,0.0035,0.056,Resultado obtenido mediante prototipo computacional del gemelo digital
1021,2015-04-30,18.3007,-87.85841,1.87,1774.8,0.0427,0.0571,0.0206,0.0022,0.119,Resultado obtenido mediante prototipo computacional del gemelo digital
1022,2015-05-10,18.30704,-87.86157,3.1,1734.2,0.0407,0.0551,0.0182,0.0024,0.174,Resultado obtenido mediante prototipo computacional del gemelo digital
1023,2015-05-20,18.31078,-87.84472,1.87,1876.1,0.0494,0.0655,0.0196,0.0026,0.119,Resultado obtenido mediante prototipo computacional del gemelo digital
1024,2015-05-22,18.31239,-87.85842,1.22,1926.5,0.0486,0.0582,0.0233,0.0022,0.09,Resultado obtenido mediante prototipo computacional del gemelo digital
1025,2015-05-30,18.30969,-87.83663,0.9,1935.3,0.043,0.0576,0.0199,0.0029,0.076,Resultado obtenido mediante prototipo computacional del gemelo digital
1026,2015-06-02,18.32331,-87.84998,4.55,1688.8,0.0477,0.0575,0.0202,0.0024,0.24,Resultado obtenido mediante prototipo computacional del gemelo digital
1027,2015-06-07,18.32388,-87.85529,1.22,1832.9,0.0481,0.0689,0.0175,0.003,0.09,Resultado obtenido mediante prototipo computacional del gemelo digital
1028,2015-06-08,18.31202,-87.85989,2.18,1770.2,0.0441,0.0684,0.0176,0.0025,0.133,Resultado obtenido mediante prototipo computacional del gemelo digital
1029,2015-06-30,18.30487,-87.85085,1.57,1879.0,0.0455,0.0694,0.0245,0.0031,0.106,Resultado obtenido mediante prototipo computacional del gemelo digital
1030,2015-07-03,18.3195,-87.85873,1.36,1690.0,0.0496,0.0686,0.0201,0.0022,0.096,Resultado obtenido mediante prototipo computacional del gemelo digital
1031,2015-07-27,18.29908,-87.84383,3.02,1524.9,0.0491,0.0568,0.0183,0.0028,0.171,Resultado obtenido mediante prototipo computacional del gemelo digital
1032,2015-07-29,18.29642,-87.86258,2.07,1548.2,0.0468,0.0571,0.0209,0.0022,0.128,Resultado obtenido mediante prototipo computacional del gemelo digital
1033,2015-08-10,18.31926,-87.8536,2.01,1551.9,0.0479,0.0642,0.0191,0.0032,0.125,Resultado obtenido mediante prototipo computacional del gemelo digital
1034,2015-08-18,18.29801,-87.84837,1.3,1436.9,0.0479,0.0679,0.019,0.0022,0.094,Resultado obtenido mediante prototipo computacional del gemelo digital
1035,2015-09-09,18.31271,-87.86333,2.89,1287.8,0.0432,0.0649,0.0175,0.0024,0.165,Resultado obtenido mediante prototipo computacional del gemelo digital
1036,2015-09-10,18.30087,-87.85512,0.8,1301.2,0.0411,0.0645,0.0248,0.0023,0.071,Resultado obtenido mediante prototipo computacional del gemelo digital
1037,2015-09-19,18.30578,-87.85841,2.81,1171.1,0.0463,0.0669,0.0236,0.0029,0.161,Resultado obtenido mediante prototipo computacional del gemelo digital
1038,2015-09-27,18.32206,-87.83668,1.58,1233.8,0.0455,0.0585,0.0248,0.0033,0.106,Resultado obtenido mediante prototipo computacional del gemelo digital
1039,2015-09-28,18.30268,-87.85589,0.87,1283.7,0.0442,0.067,0.0225,0.0026,0.074,Resultado obtenido mediante prototipo computacional del gemelo digital
1040,2015-10-01,18.32008,-87.83811,2.8,1136.5,0.0402,0.0577,0.0171,0.0024,0.161,Resultado obtenido mediante prototipo computacional del gemelo digital
1041,2015-10-03,18.31077,-87.83927,4.47,982.3,0.043,0.0632,0.0248,0.0028,0.236,Resultado obtenido mediante prototipo computacional del gemelo digital
1042,2015-10-06,18.30857,-87.86114,2.38,1050.4,0.0419,0.0626,0.0179,0.0023,0.142,Resultado obtenido mediante prototipo computacional del gemelo digital
1043,2015-10-07,18.29643,-87.86362,3.26,1001.6,0.0442,0.0606,0.021,0.0038,0.182,Resultado obtenido mediante prototipo computacional del gemelo digital
1044,2015-10-17,18.3012,-87.85309,1.47,1030.6,0.0497,0.0684,0.0175,0.0036,0.101,Resultado obtenido mediante prototipo computacional del gemelo digital
1045,2015-10-18,18.31058,-87.84593,0.75,1155.5,0.0424,0.0625,0.0174,0.0038,0.069,Resultado obtenido mediante prototipo computacional del gemelo digital
1046,2015-11-02,18.31717,-87.84657,2.44,932.1,0.0405,0.068,0.0206,0.0024,0.145,Resultado obtenido mediante prototipo computacional del gemelo digital
1047,2015-11-05,18.30477,-87.86437,0.65,1012.6,0.0404,0.0673,0.0183,0.0029,0.064,Resultado obtenido mediante prototipo computacional del gemelo digital
1048,2015-11-06,18.31669,-87.84901,3.07,912.8,0.0432,0.065,0.0184,0.003,0.173,Resultado obtenido mediante prototipo computacional del gemelo digital
1049,2015-11-21,18.31759,-87.85727,4.52,879.5,0.0401,0.0663,0.0194,0.0022,0.238,Resultado obtenido mediante prototipo computacional del gemelo digital
1050,2015-11-22,18.31876,-87.85105,4.95,767.6,0.0431,0.0687,0.0196,0.0036,0.258,Resultado obtenido mediante prototipo computacional del gemelo digital
1051,2015-11-23,18.3221,-87.8368,4.04,706.1,0.0457,0.0684,0.0235,0.0024,0.217,Resultado obtenido mediante prototipo computacional del gemelo digital
1052,2015-11-26,18.31946,-87.85609,3.16,877.2,0.0454,0.0658,0.0178,0.0031,0.177,Resultado obtenido mediante prototipo computacional del gemelo digital
1053,2015-12-06,18.29645,-87.8439,9.08,560.7,0.0442,0.0653,0.0235,0.0037,0.444,Resultado obtenido mediante prototipo computacional del gemelo digital
1054,2015-12-15,18.30328,-87.8592,1.25,868.3,0.0433,0.0685,0.0187,0.0022,0.091,Resultado obtenido mediante prototipo computacional del gemelo digital
1055,2015-12-22,18.29774,-87.8602,0.48,1045.6,0.0497,0.06,0.0198,0.0032,0.057,Resultado obtenido mediante prototipo computacional del gemelo digital
1056,2015-12-25,18.30317,-87.85997,3.54,848.3,0.0404,0.0559,0.02,0.0022,0.194,Resultado obtenido mediante prototipo computacional del gemelo digital
1057,2015-12-26,18.32192,-87.86262,0.73,1029.6,0.0446,0.0638,0.018,0.0026,0.068,Resultado obtenido mediante prototipo computacional del gemelo digital
1058,2016-01-13,18.3198,-87.85483,2.47,1051.2,0.0475,0.0651,0.0219,0.0022,0.146,Resultado obtenido mediante prototipo computacional del gemelo digital
1059,2016-01-14,18.30263,-87.86434,1.83,1060.7,0.0441,0.0672,0.0225,0.004,0.117,Resultado obtenido mediante prototipo computacional del gemelo digital
1060,2016-01-25,18.31701,-87.85571,1.51,1154.4,0.0445,0.0553,0.0183,0.002,0.103,Resultado obtenido mediante prototipo computacional del gemelo digital
1061,2016-02-01,18.30316,-87.83946,2.14,1241.7,0.0429,0.0611,0.0202,0.003,0.131,Resultado obtenido mediante prototipo computacional del gemelo digital
1062,2016-02-05,18.30914,-87.84472,1.98,1092.4,0.0428,0.0592,0.0171,0.0026,0.124,Resultado obtenido mediante prototipo computacional del gemelo digital
1063,2016-02-09,18.30395,-87.85752,3.32,1125.7,0.0428,0.063,0.0198,0.0026,0.184,Resultado obtenido mediante prototipo computacional del gemelo digital
1064,2016-02-12,18.32368,-87.85806,3.11,1149.5,0.0477,0.0553,0.0187,0.0035,0.175,Resultado obtenido mediante prototipo computacional del gemelo digital
1065,2016-02-20,18.30872,-87.84508,3.88,1282.9,0.0479,0.0561,0.0207,0.0022,0.21,Resultado obtenido mediante prototipo computacional del gemelo digital
1066,2016-02-21,18.29534,-87.84577,0.66,1407.3,0.0455,0.0692,0.0234,0.0039,0.065,Resultado obtenido mediante prototipo computacional del gemelo digital
1067,2016-02-27,18.3076,-87.83771,2.55,1330.6,0.046,0.0606,0.0249,0.0039,0.15,Resultado obtenido mediante prototipo computacional del gemelo digital
1068,2016-03-02,18.31117,-87.85986,1.44,1336.4,0.0428,0.0587,0.0248,0.0028,0.1,Resultado obtenido mediante prototipo computacional del gemelo digital
1069,2016-03-04,18.30521,-87.85547,2.44,1397.6,0.0456,0.0614,0.0221,0.0033,0.145,Resultado obtenido mediante prototipo computacional del gemelo digital
1070,2016-03-15,18.30348,-87.85603,0.66,1486.1,0.0408,0.0625,0.0181,0.0038,0.065,Resultado obtenido mediante prototipo computacional del gemelo digital
1071,2016-04-06,18.31996,-87.86228,0.96,1651.9,0.0448,0.0596,0.0185,0.004,0.078,Resultado obtenido mediante prototipo computacional del gemelo digital
1072,2016-04-15,18.31536,-87.85811,0.49,1740.4,0.0468,0.0628,0.0172,0.0025,0.057,Resultado obtenido mediante prototipo computacional del gemelo digital
1073,2016-04-25,18.32128,-87.84919,1.63,1750.0,0.0447,0.0577,0.0222,0.0021,0.108,Resultado obtenido mediante prototipo computacional del gemelo digital
1074,2016-05-02,18.30246,-87.84935,1.27,1769.8,0.0492,0.0694,0.0209,0.003,0.092,Resultado obtenido mediante prototipo computacional del gemelo digital
1075,2016-05-19,18.30192,-87.84649,1.44,1720.9,0.0486,0.0634,0.0241,0.002,0.1,Resultado obtenido mediante prototipo computacional del gemelo digital
1076,2016-05-25,18.29664,-87.84086,1.96,1821.9,0.0478,0.0617,0.0244,0.0025,0.123,Resultado obtenido mediante prototipo computacional del gemelo digital
1077,2016-05-28,18.32058,-87.85006,2.0,1839.4,0.0428,0.0691,0.0206,0.0025,0.125,Resultado obtenido mediante prototipo computacional del gemelo digital
1078,2016-06-01,18.31172,-87.85263,4.55,1667.2,0.047,0.0653,0.0216,0.0035,0.24,Resultado obtenido mediante prototipo computacional del gemelo digital
1079,2016-06-10,18.31299,-87.84358,1.42,1883.9,0.0468,0.0659,0.0231,0.0037,0.099,Resultado obtenido mediante prototipo computacional del gemelo digital
1080,2016-06-18,18.3016,-87.86,1.5,1795.7,0.0455,0.0588,0.0228,0.0021,0.103,Resultado obtenido mediante prototipo computacional del gemelo digital
1081,2016-07-25,18.30809,-87.85449,0.55,1716.7,0.0479,0.0628,0.0183,0.0035,0.06,Resultado obtenido mediante prototipo computacional del gemelo digital
1082,2016-08-22,18.31694,-87.85682,1.18,1486.5,0.0423,0.0664,0.023,0.003,0.088,Resultado obtenido mediante prototipo computacional del gemelo digital
1083,2016-08-23,18.30219,-87.8496,2.41,1418.2,0.0426,0.0598,0.0181,0.0023,0.143,Resultado obtenido mediante prototipo computacional del gemelo digital
1084,2016-09-03,18.30996,-87.84393,2.78,1245.2,0.0496,0.0564,0.0213,0.0037,0.16,Resultado obtenido mediante prototipo computacional del gemelo digital
1085,2016-09-13,18.29614,-87.84186,2.43,1265.4,0.042,0.0604,0.0213,0.0025,0.144,Resultado obtenido mediante prototipo computacional del gemelo digital
1086,2016-09-22,18.31805,-87.83898,2.12,1189.1,0.0496,0.0616,0.0198,0.0021,0.13,Resultado obtenido mediante prototipo computacional del gemelo digital
1087,2016-10-01,18.31665,-87.83641,2.49,1080.0,0.042,0.0651,0.0208,0.0031,0.147,Resultado obtenido mediante prototipo computacional del gemelo digital
1088,2016-10-02,18.31545,-87.84388,2.77,1065.3,0.0442,0.0544,0.0181,0.003,0.16,Resultado obtenido mediante prototipo computacional del gemelo digital
1089,2016-10-08,18.32453,-87.85624,3.69,992.6,0.041,0.0541,0.0189,0.0028,0.201,Resultado obtenido mediante prototipo computacional del gemelo digital
1090,2016-10-22,18.31311,-87.85842,1.7,1031.9,0.0438,0.07,0.0201,0.0036,0.112,Resultado obtenido mediante prototipo computacional del gemelo digital
1091,2016-10-24,18.32209,-87.85876,4.15,900.9,0.0408,0.0563,0.019,0.004,0.222,Resultado obtenido mediante prototipo computacional del gemelo digital
1092,2016-10-29,18.30676,-87.85508,0.58,1095.5,0.0492,0.065,0.0197,0.0021,0.061,Resultado obtenido mediante prototipo computacional del gemelo digital
1093,2016-10-31,18.32438,-87.86278,1.77,946.6,0.043,0.0643,0.0178,0.0039,0.115,Resultado obtenido mediante prototipo computacional del gemelo digital
1094,2016-11-07,18.31039,-87.84586,1.47,881.7,0.0412,0.0668,0.0201,0.0035,0.101,Resultado obtenido mediante prototipo computacional del gemelo digital
1095,2016-11-10,18.32499,-87.86399,3.48,872.3,0.0447,0.0598,0.0248,0.0035,0.192,Resultado obtenido mediante prototipo computacional del gemelo digital
1096,2016-11-19,18.32421,-87.8615,1.38,986.6,0.048,0.0566,0.0191,0.0029,0.097,Resultado obtenido mediante prototipo computacional del gemelo digital
1097,2016-11-30,18.32375,-87.83558,2.14,971.2,0.0469,0.0626,0.0248,0.0031,0.131,Resultado obtenido mediante prototipo computacional del gemelo digital
1098,2016-12-03,18.29513,-87.83573,2.41,866.7,0.0404,0.0671,0.0216,0.0027,0.143,Resultado obtenido mediante prototipo computacional del gemelo digital
1099,2016-12-09,18.30989,-87.84299,2.47,940.4,0.0433,0.0653,0.0214,0.003,0.146,Resultado obtenido mediante prototipo computacional del gemelo digital
1100,2016-12-10,18.31557,-87.85356,1.08,845.3,0.0419,0.065,0.0205,0.0032,0.084,Resultado obtenido mediante prototipo computacional del gemelo digital
1101,2016-12-11,18.29582,-87.84719,2.11,783.3,0.04,0.0605,0.0172,0.004,0.13,Resultado obtenido mediante prototipo computacional del gemelo digital
1102,2017-01-10,18.30908,-87.84241,3.67,1026.5,0.0448,0.0572,0.0212,0.0033,0.2,Resultado obtenido mediante prototipo computacional del gemelo digital
1103,2017-01-17,18.32283,-87.84192,1.31,1033.1,0.0447,0.0667,0.0234,0.0038,0.094,Resultado obtenido mediante prototipo computacional del gemelo digital
1104,2017-01-24,18.32118,-87.85132,2.24,1066.7,0.045,0.061,0.023,0.0035,0.136,Resultado obtenido mediante prototipo computacional del gemelo digital
1105,2017-01-31,18.30309,-87.862,1.29,1217.2,0.0452,0.0653,0.0203,0.0037,0.093,Resultado obtenido mediante prototipo computacional del gemelo digital
1106,2017-02-02,18.31712,-87.84012,1.98,1083.0,0.0409,0.0678,0.0218,0.0022,0.124,Resultado obtenido mediante prototipo computacional del gemelo digital
1107,2017-02-05,18.32,-87.86216,7.0,1014.1,0.0493,0.064,0.0184,0.0039,0.35,Resultado obtenido mediante prototipo computacional del gemelo digital
1108,2017-02-07,18.32156,-87.86173,2.63,1174.0,0.0405,0.0677,0.0185,0.0033,0.153,Resultado obtenido mediante prototipo computacional del gemelo digital
1109,2017-02-10,18.32161,-87.85831,1.69,1331.0,0.0441,0.0683,0.021,0.0027,0.111,Resultado obtenido mediante prototipo computacional del gemelo digital
1110,2017-02-13,18.30643,-87.86213,3.47,1168.3,0.0495,0.065,0.017,0.0037,0.191,Resultado obtenido mediante prototipo computacional del gemelo digital
1111,2017-02-24,18.29557,-87.85245,4.24,1212.7,0.0418,0.0623,0.0201,0.0024,0.226,Resultado obtenido mediante prototipo computacional del gemelo digital
1112,2017-03-05,18.31475,-87.83747,2.07,1424.3,0.042,0.0542,0.0184,0.0032,0.128,Resultado obtenido mediante prototipo computacional del gemelo digital
1113,2017-03-07,18.31338,-87.84559,5.11,1246.5,0.0491,0.0691,0.0234,0.003,0.265,Resultado obtenido mediante prototipo computacional del gemelo digital
1114,2017-03-14,18.29776,-87.8521,2.01,1443.4,0.0483,0.0611,0.0191,0.0031,0.125,Resultado obtenido mediante prototipo computacional del gemelo digital
1115,2017-03-18,18.30531,-87.86225,3.98,1430.4,0.0496,0.0656,0.0224,0.0024,0.214,Resultado obtenido mediante prototipo computacional del gemelo digital
1116,2017-04-23,18.30769,-87.84704,2.65,1695.4,0.0424,0.0676,0.0209,0.0026,0.154,Resultado obtenido mediante prototipo computacional del gemelo digital
1117,2017-04-28,18.29942,-87.85743,3.7,1598.2,0.0492,0.0594,0.0228,0.0021,0.202,Resultado obtenido mediante prototipo computacional del gemelo digital
1118,2017-05-05,18.30112,-87.84106,3.54,1685.5,0.047,0.0637,0.0234,0.0022,0.194,Resultado obtenido mediante prototipo computacional del gemelo digital
1119,2017-05-15,18.29985,-87.85199,3.24,1689.3,0.0438,0.0561,0.0187,0.0032,0.181,Resultado obtenido mediante prototipo computacional del gemelo digital
1120,2017-06-08,18.31431,-87.85521,1.99,1766.6,0.0499,0.0682,0.0235,0.0031,0.125,Resultado obtenido mediante prototipo computacional del gemelo digital
1121,2017-06-11,18.29647,-87.84709,1.54,1834.3,0.0478,0.0551,0.0211,0.0032,0.104,Resultado obtenido mediante prototipo computacional del gemelo digital
1122,2017-06-22,18.30282,-87.85111,2.85,1673.8,0.0487,0.0661,0.0202,0.0032,0.163,Resultado obtenido mediante prototipo computacional del gemelo digital
1123,2017-06-24,18.32089,-87.83846,1.33,1829.6,0.0478,0.0682,0.0218,0.0038,0.095,Resultado obtenido mediante prototipo computacional del gemelo digital
1124,2017-06-27,18.30387,-87.84976,2.36,1820.0,0.0411,0.0668,0.0239,0.0028,0.141,Resultado obtenido mediante prototipo computacional del gemelo digital
1125,2017-06-30,18.30001,-87.85751,1.5,1778.5,0.0435,0.0669,0.0191,0.0028,0.103,Resultado obtenido mediante prototipo computacional del gemelo digital
1126,2017-07-04,18.30213,-87.83589,2.79,1790.6,0.0413,0.0575,0.0189,0.0035,0.161,Resultado obtenido mediante prototipo computacional del gemelo digital
1127,2017-07-23,18.3162,-87.83606,1.46,1605.2,0.0465,0.0581,0.0176,0.0036,0.101,Resultado obtenido mediante prototipo computacional del gemelo digital
1128,2017-07-27,18.29592,-87.83926,1.3,1658.2,0.0484,0.0619,0.0176,0.0021,0.094,Resultado obtenido mediante prototipo computacional del gemelo digital
1129,2017-07-28,18.30054,-87.85575,1.58,1611.7,0.0466,0.06,0.0228,0.0039,0.106,Resultado obtenido mediante prototipo computacional del gemelo digital
1130,2017-08-03,18.29819,-87.85033,1.1,1544.1,0.0417,0.0568,0.0232,0.0032,0.084,Resultado obtenido mediante prototipo computacional del gemelo digital
1131,2017-08-24,18.3069,-87.86277,5.63,1269.0,0.0473,0.0641,0.0231,0.0029,0.288,Resultado obtenido mediante prototipo computacional del gemelo digital
